,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
212,0.0,661630,28.83378684494232,102,1693.0,2683750.0,60.0,0.0
213,0.0,661640,169.85545212590355,102,1693.0,2683750.0,60.0,0.0
214,0.0,671650,13.52647465737084,102,1693.0,2683750.0,60.0,0.0
215,0.0,673660,0.0,102,1693.0,2683750.0,60.0,0.0
216,0.0,681640,3.3553641017036973,102,1693.0,2683750.0,60.0,0.0
217,0.0,681660,2.5033531874411254,102,1693.0,2683750.0,60.0,0.0
218,0.0,681670,127.41969277078505,102,1693.0,2683750.0,60.0,0.0
219,0.0,681680,0.7229637845623603,102,1693.0,2683750.0,60.0,0.0
220,0.0,681700,1.2134637392648875,102,1693.0,2683750.0,60.0,0.0
221,0.000920796,70140,0.005358731067362487,102,1693.0,2683750.0,60.0,0.0
222,3.32698e-06,70150,6.6998289891281805e-06,102,1693.0,2683750.0,60.0,0.0
223,1.22621e-08,80160,1.3715901873632416e-05,102,1693.0,2683750.0,60.0,0.0
224,0.0,80170,0.00031280168503892985,102,1693.0,2683750.0,60.0,0.0
225,0.0,822060,0.004692733882807997,102,1693.0,2683750.0,60.0,0.0
226,0.0,822070,0.0525736856003604,102,1693.0,2683750.0,60.0,0.0
227,0.0,822080,0.00028800147587088927,102,1693.0,2683750.0,60.0,0.0
228,0.0,832090,0.005997517736725041,102,1693.0,2683750.0,60.0,0.0
229,0.0,882230,14.145728548393576,102,1693.0,2683750.0,60.0,0.0
230,0.0,882240,1.210263263129028,102,1693.0,2683750.0,60.0,0.0
231,0.0,882250,14.297481145209833,102,1693.0,2683750.0,60.0,0.0
232,0.0,882260,5.6572521886798945,102,1693.0,2683750.0,60.0,0.0
233,0.0,892250,86.63759566029027,102,1693.0,2683750.0,60.0,0.0
234,0.0,892260,32.19955002061883,102,1693.0,2683750.0,60.0,0.0
235,0.0,892270,100.31524098153815,102,1693.0,2683750.0,60.0,0.0
236,0.0,902270,120.02893106589089,102,1693.0,2683750.0,60.0,0.0
