,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
181,0.0,611490,112.3894620575751,102,2700.0,6890000.0,60.0,0.0
182,0.0,611510,48.99564799836727,102,2700.0,6890000.0,60.0,0.0
183,0.0,613480,0.0,102,2700.0,6890000.0,60.0,0.0
184,0.0,621470,14.02179163483386,102,2700.0,6890000.0,60.0,0.0
185,0.0,621480,0.7105401335373465,102,2700.0,6890000.0,60.0,0.0
186,0.0,621490,5691.774753790326,102,2700.0,6890000.0,60.0,0.0
187,0.0,621500,8.897222577548964,102,2700.0,6890000.0,60.0,0.0
188,0.0,621510,716.7884329387559,102,2700.0,6890000.0,60.0,0.0
189,0.0,621520,52.561868151070364,102,2700.0,6890000.0,60.0,0.0
190,0.0,621530,92.71541275608796,102,2700.0,6890000.0,60.0,0.0
191,0.0,621540,1.0720033542678769,102,2700.0,6890000.0,60.0,0.0
192,0.0,631510,614.9956857803501,102,2700.0,6890000.0,60.0,0.0
193,0.0,631520,603.0479409828021,102,2700.0,6890000.0,60.0,0.0
194,0.0,631530,37.93454909055303,102,2700.0,6890000.0,60.0,0.0
195,0.0,631540,185.02266952143435,102,2700.0,6890000.0,60.0,0.0
196,0.0,631550,544.9431152516698,102,2700.0,6890000.0,60.0,0.0
197,0.0,631560,30.83915555518853,102,2700.0,6890000.0,60.0,0.0
198,0.0,631570,17.068942395635975,102,2700.0,6890000.0,60.0,0.0
199,0.0,641520,53.30444784488556,102,2700.0,6890000.0,60.0,0.0
200,0.0,641540,8.367999948115868,102,2700.0,6890000.0,60.0,0.0
201,0.0,641550,2452.943029678715,102,2700.0,6890000.0,60.0,0.0
202,0.0,641560,1.6360355450665245,102,2700.0,6890000.0,60.0,0.0
203,0.0,641570,10468.374781703942,102,2700.0,6890000.0,60.0,0.0
204,0.0,641580,1.114302137701762,102,2700.0,6890000.0,60.0,0.0
205,0.0,641600,0.22079465769213527,102,2700.0,6890000.0,60.0,0.0
206,0.0,651590,7.228057404708031,102,2700.0,6890000.0,60.0,0.0
207,0.0,651600,70.33009055798448,102,2700.0,6890000.0,60.0,0.0
208,0.0,661580,6.157435316932064,102,2700.0,6890000.0,60.0,0.0
209,0.0,661600,17.451695328304577,102,2700.0,6890000.0,60.0,0.0
210,0.0,661610,51.296479382014915,102,2700.0,6890000.0,60.0,0.0
211,0.0,661620,46.7668881166697,102,2700.0,6890000.0,60.0,0.0
212,0.0,661630,28.621120481373385,102,2700.0,6890000.0,60.0,0.0
213,0.0,661640,166.61488154022024,102,2700.0,6890000.0,60.0,0.0
214,0.0,671650,13.2539525025423,102,2700.0,6890000.0,60.0,0.0
215,0.0,673660,0.0,102,2700.0,6890000.0,60.0,0.0
216,0.0,681640,3.31027733298099,102,2700.0,6890000.0,60.0,0.0
217,0.0,681660,2.46841160975299,102,2700.0,6890000.0,60.0,0.0
218,0.0,681670,137.84614210070572,102,2700.0,6890000.0,60.0,0.0
219,0.0,681680,0.7050727777381915,102,2700.0,6890000.0,60.0,0.0
220,0.0,681700,1.1957661792869294,102,2700.0,6890000.0,60.0,0.0
221,0.000920796,70140,0.0053122442165755525,102,2700.0,6890000.0,60.0,0.0
